ENSGID	GENE	DESCRIPTION	GENE_TYPE	CHR	START	END	pPredEBM	pPredHMP	pTWAShmp	pTWASomni	minP	maxP	maxPpred	maxPtwas	Near_GWAS	ENSGID	GENE.x	DESCRIPTION.x	GENE_TYPE.x	CHR.x	START.x	END.x	meanPredBeta	GENE.y	DESCRIPTION.y	GENE_TYPE.y	CHR.y	START.y	END.y	meanTwasZscore
ENSG00000103707	MTFMT	mitochondrial methionyl-tRNA formyltransferase [Source:HGNC Symbol;Acc:29666]	protein_coding	15	65294845	65321977	0.000414832214486901	0.00588862761971433	0.00094623860775079	0.00216	0.000414832214486901	0.00588862761971433	0.00588862761971433	0.00216	no	ENSG00000103707	MTFMT	mitochondrial methionyl-tRNA formyltransferase [Source:HGNC Symbol;Acc:29666]	protein_coding	15	65294845	65321977	-0.00307392110110471	MTFMT	mitochondrial methionyl-tRNA formyltransferase [Source:HGNC Symbol;Acc:29666]	protein_coding	15	65294845	65321977	-1.610075
ENSG00000189136	UBE2Q2P1	ubiquitin-conjugating enzyme E2Q family member 2 pseudogene 1 [Source:HGNC Symbol;Acc:37439]	pseudogene	15	85070012	85114026	0.048637345853154	0.0957020785410155	0.00813593006652832	0.00841	0.00813593006652832	0.0957020785410155	0.0957020785410155	0.00841	no	ENSG00000189136	UBE2Q2P1	ubiquitin-conjugating enzyme E2Q family member 2 pseudogene 1 [Source:HGNC Symbol;Acc:37439]	pseudogene	15	85070012	85114026	0.00683569617469026	UBE2Q2P1	ubiquitin-conjugating enzyme E2Q family member 2 pseudogene 1 [Source:HGNC Symbol;Acc:37439]	pseudogene	15	85070012	85114026	1.99905327272727
ENSG00000260468	RP11-27M24.3		lincRNA	16	10608699	10622059	0.69841849373597	0.795133012150886	0.00345529674758273	0.00486	0.00345529674758273	0.795133012150886	0.795133012150886	0.00486	no	ENSG00000260468	RP11-27M24.3		lincRNA	16	10608699	10622059	-0.00137821494077268	RP11-27M24.3		lincRNA	16	10608699	10622059	-1.45784533333333
ENSG00000103274	NUBP1	nucleotide binding protein 1 [Source:HGNC Symbol;Acc:8041]	protein_coding	16	10837643	10859001	0.00882058333604411	0.00297349738168438	0.530694448448248	NA	NA	NA	0.00882058333604411	NA	no	ENSG00000103274	NUBP1	nucleotide binding protein 1 [Source:HGNC Symbol;Acc:8041]	protein_coding	16	10837643	10859001	-0.00266672694369051	NUBP1	nucleotide binding protein 1 [Source:HGNC Symbol;Acc:8041]	protein_coding	16	10837643	10859001	-0.46115
ENSG00000259806	CTD-2196E14.4		lincRNA	16	23686515	23686820	0.899520749543066	0.895436225422006	0.000753643701993705	9.34e-05	9.34e-05	0.899520749543066	0.899520749543066	0.000753643701993705	yes	ENSG00000259806	CTD-2196E14.4		lincRNA	16	23686515	23686820	-0.000526411453938578	CTD-2196E14.4		lincRNA	16	23686515	23686820	0.651590333333333
ENSG00000166869	CHP2	calcineurin-like EF-hand protein 2 [Source:HGNC Symbol;Acc:24927]	protein_coding	16	23765948	23770272	0.0030559589223063	0.00368159614897027	8.06891847787373e-06	5.87e-05	8.06891847787373e-06	0.00368159614897027	0.00368159614897027	5.87e-05	yes	ENSG00000166869	CHP2	calcineurin-like EF-hand protein 2 [Source:HGNC Symbol;Acc:24927]	protein_coding	16	23765948	23770272	-0.00240207244333594	CHP2	calcineurin-like EF-hand protein 2 [Source:HGNC Symbol;Acc:24927]	protein_coding	16	23765948	23770272	0.739907666666667
ENSG00000166501	PRKCB	protein kinase C, beta [Source:HGNC Symbol;Acc:9395]	protein_coding	16	23847322	24231932	3.05123867524268e-06	0.000101115283366769	0.00961960319192706	0.00605	3.05123867524268e-06	0.00961960319192706	0.000101115283366769	0.00961960319192706	yes	ENSG00000166501	PRKCB	protein kinase C, beta [Source:HGNC Symbol;Acc:9395]	protein_coding	16	23847322	24231932	-0.00197627963782715	PRKCB	protein kinase C, beta [Source:HGNC Symbol;Acc:9395]	protein_coding	16	23847322	24231932	-0.09918375
ENSG00000254634	RP11-231C14.3		pseudogene	16	29437121	29465435	0.00867907059108403	0.00962912679737295	0.190992012886481	0.615	0.00867907059108403	0.615	0.00962912679737295	0.615	no	ENSG00000254634	RP11-231C14.3		pseudogene	16	29437121	29465435	0.00512785813479786	RP11-231C14.3		pseudogene	16	29437121	29465435	1.360423375
ENSG00000183336	BOLA2	bolA family member 2 [Source:HGNC Symbol;Acc:29488]	protein_coding	16	29464914	29466285	0.00596308691948244	0.00215206019471174	0.152790632087008	0.31	0.00215206019471174	0.31	0.00596308691948244	0.31	no	ENSG00000183336	BOLA2	bolA family member 2 [Source:HGNC Symbol;Acc:29488]	protein_coding	16	29464914	29466285	0.00797821278497934	BOLA2	bolA family member 2 [Source:HGNC Symbol;Acc:29488]	protein_coding	16	29464914	29466285	1.266912
ENSG00000183604	RP11-347C12.2		pseudogene	16	30234230	30346695	4.86168326311161e-08	0.00367498237937289	0.0355632664926672	0.45	4.86168326311161e-08	0.45	0.00367498237937289	0.45	no	ENSG00000183604	RP11-347C12.2		pseudogene	16	30234230	30346695	0.000379612948995886	RP11-347C12.2		pseudogene	16	30234230	30346695	0.111691476190476
ENSG00000259957	RP11-491F9.8		lincRNA	16	49328797	49330647	0.00330342924109798	0.0049641136232677	0.00114546814707832	0.00294	0.00114546814707832	0.0049641136232677	0.0049641136232677	0.00294	no	ENSG00000259957	RP11-491F9.8		lincRNA	16	49328797	49330647	-0.015154952404102	RP11-491F9.8		lincRNA	16	49328797	49330647	-3.2501185
ENSG00000261609	GAN	gigaxonin [Source:HGNC Symbol;Acc:4137]	protein_coding	16	81348557	81424489	0.058791568151065	0.0306655225313797	0.0062069893371315	0.00669	0.0062069893371315	0.058791568151065	0.058791568151065	0.00669	no	ENSG00000261609	GAN	gigaxonin [Source:HGNC Symbol;Acc:4137]	protein_coding	16	81348557	81424489	0.00120119063336201	GAN	gigaxonin [Source:HGNC Symbol;Acc:4137]	protein_coding	16	81348557	81424489	0.7251975
ENSG00000167515	TRAPPC2L	trafficking protein particle complex 2-like [Source:HGNC Symbol;Acc:30887]	protein_coding	16	88923494	88929094	1.08129767714766e-06	0.00401526013357872	0.00534373483047485	NA	NA	NA	0.00401526013357872	NA	no	ENSG00000167515	TRAPPC2L	trafficking protein particle complex 2-like [Source:HGNC Symbol;Acc:30887]	protein_coding	16	88923494	88929094	-0.0016554202168816	TRAPPC2L	trafficking protein particle complex 2-like [Source:HGNC Symbol;Acc:30887]	protein_coding	16	88923494	88929094	2.7903885
ENSG00000167695	FAM57A	family with sequence similarity 57, member A [Source:HGNC Symbol;Acc:29646]	protein_coding	17	635652	646206	0.00349654897422623	0.00382839005037024	0.00743352857429756	0.0961	0.00349654897422623	0.0961	0.00382839005037024	0.0961	no	ENSG00000167695	FAM57A	family with sequence similarity 57, member A [Source:HGNC Symbol;Acc:29646]	protein_coding	17	635652	646206	0.0101472611793458	FAM57A	family with sequence similarity 57, member A [Source:HGNC Symbol;Acc:29646]	protein_coding	17	635652	646206	2.10941994444444
ENSG00000108947	EFNB3	ephrin-B3 [Source:HGNC Symbol;Acc:3228]	protein_coding	17	7608520	7614696	0.0070538374313462	0.00473432916614231	0.0037378542806567	0.0748	0.0037378542806567	0.0748	0.0070538374313462	0.0748	no	ENSG00000108947	EFNB3	ephrin-B3 [Source:HGNC Symbol;Acc:3228]	protein_coding	17	7608520	7614696	0.00856481756740295	EFNB3	ephrin-B3 [Source:HGNC Symbol;Acc:3228]	protein_coding	17	7608520	7614696	2.23245119047619
ENSG00000263429	LINC00675	long intergenic non-protein coding RNA 675 [Source:HGNC Symbol;Acc:44356]	lincRNA	17	10698230	10707416	NA	0.182916745534114	0.00011792529271101	0.000235	NA	NA	NA	0.000235	no	ENSG00000263429	LINC00675	long intergenic non-protein coding RNA 675 [Source:HGNC Symbol;Acc:44356]	lincRNA	17	10698230	10707416	0.00473805424871176	LINC00675	long intergenic non-protein coding RNA 675 [Source:HGNC Symbol;Acc:44356]	lincRNA	17	10698230	10707416	2.20433
ENSG00000212719	C17orf51	chromosome 17 open reading frame 51 [Source:HGNC Symbol;Acc:27904]	protein_coding	17	21428051	21454943	0.00602493262759122	0.00761764633408753	0.0156532585116926	0.137	0.00602493262759122	0.137	0.00761764633408753	0.137	no	ENSG00000212719	C17orf51	chromosome 17 open reading frame 51 [Source:HGNC Symbol;Acc:27904]	protein_coding	17	21428051	21454943	0.00792237399981774	C17orf51	chromosome 17 open reading frame 51 [Source:HGNC Symbol;Acc:27904]	protein_coding	17	21428051	21454943	2.04963214285714
ENSG00000266527	RP11-138P22.1		antisense	17	26201671	26208263	NA	NA	0.000821111668934887	0.000856	NA	NA	NA	0.000856	no	ENSG00000266527	NA	NA	NA	NA	NA	NA	NA	RP11-138P22.1		antisense	17	26201671	26208263	3.25322
ENSG00000108582	CPD	carboxypeptidase D [Source:HGNC Symbol;Acc:2301]	protein_coding	17	28705923	28797007	0.00335253347347206	0.00343661174190659	0.108914159277245	0.546	0.00335253347347206	0.546	0.00343661174190659	0.546	no	ENSG00000108582	CPD	carboxypeptidase D [Source:HGNC Symbol;Acc:2301]	protein_coding	17	28705923	28797007	0.00722359688242607	CPD	carboxypeptidase D [Source:HGNC Symbol;Acc:2301]	protein_coding	17	28705923	28797007	1.726852
ENSG00000108587	GOSR1	golgi SNAP receptor complex member 1 [Source:HGNC Symbol;Acc:4430]	protein_coding	17	28804380	28854610	0.00935882222755895	0.00472587972601683	0.0491519367134563	0.157	0.00472587972601683	0.157	0.00935882222755895	0.157	no	ENSG00000108587	GOSR1	golgi SNAP receptor complex member 1 [Source:HGNC Symbol;Acc:4430]	protein_coding	17	28804380	28854610	-0.00906851359563735	GOSR1	golgi SNAP receptor complex member 1 [Source:HGNC Symbol;Acc:4430]	protein_coding	17	28804380	28854610	-1.970873625
ENSG00000154760	SLFN13	schlafen family member 13 [Source:HGNC Symbol;Acc:26481]	protein_coding	17	33762115	33775856	0.182892477955425	0.0974142650992248	0.00415497211839243	0.00911	0.00415497211839243	0.182892477955425	0.182892477955425	0.00911	no	ENSG00000154760	SLFN13	schlafen family member 13 [Source:HGNC Symbol;Acc:26481]	protein_coding	17	33762115	33775856	0.00323737622842884	SLFN13	schlafen family member 13 [Source:HGNC Symbol;Acc:26481]	protein_coding	17	33762115	33775856	1.32722361538462
ENSG00000172653	C17orf66	chromosome 17 open reading frame 66 [Source:HGNC Symbol;Acc:26548]	protein_coding	17	34181955	34195895	0.523899189122306	0.522853883086022	0.000836720108771783	0.00134	0.000836720108771783	0.523899189122306	0.523899189122306	0.00134	no	ENSG00000172653	C17orf66	chromosome 17 open reading frame 66 [Source:HGNC Symbol;Acc:26548]	protein_coding	17	34181955	34195895	0.000205533947581138	C17orf66	chromosome 17 open reading frame 66 [Source:HGNC Symbol;Acc:26548]	protein_coding	17	34181955	34195895	0.5498425
ENSG00000141140	MYO19	myosin XIX [Source:HGNC Symbol;Acc:26234]	protein_coding	17	34851668	34899284	0.0063818870158861	0.00869961547137038	0.0298055626552783	0.0213	0.0063818870158861	0.0298055626552783	0.00869961547137038	0.0298055626552783	no	ENSG00000141140	MYO19	myosin XIX [Source:HGNC Symbol;Acc:26234]	protein_coding	17	34851668	34899284	-0.0073836033606564	MYO19	myosin XIX [Source:HGNC Symbol;Acc:26234]	protein_coding	17	34851668	34899284	-2.08616485714286
ENSG00000184886	PIGW	phosphatidylinositol glycan anchor biosynthesis, class W [Source:HGNC Symbol;Acc:23213]	protein_coding	17	34892943	34895159	0.00150034390852817	0.00608326374716016	0.0927880680815144	0.0125	0.00150034390852817	0.0927880680815144	0.00608326374716016	0.0927880680815144	no	ENSG00000184886	PIGW	phosphatidylinositol glycan anchor biosynthesis, class W [Source:HGNC Symbol;Acc:23213]	protein_coding	17	34892943	34895159	-0.00485436108421528	PIGW	phosphatidylinositol glycan anchor biosynthesis, class W [Source:HGNC Symbol;Acc:23213]	protein_coding	17	34892943	34895159	-0.99045
ENSG00000108272	DHRS11	dehydrogenase/reductase (SDR family) member 11 [Source:HGNC Symbol;Acc:28639]	protein_coding	17	34948228	34957235	0.0297435976858693	0.0270269025491662	0.00915114024244893	0.00474	0.00474	0.0297435976858693	0.0297435976858693	0.00915114024244893	no	ENSG00000108272	DHRS11	dehydrogenase/reductase (SDR family) member 11 [Source:HGNC Symbol;Acc:28639]	protein_coding	17	34948228	34957235	-0.00913360384515063	DHRS11	dehydrogenase/reductase (SDR family) member 11 [Source:HGNC Symbol;Acc:28639]	protein_coding	17	34948228	34957235	-2.17327913333333
ENSG00000108270	AATF	apoptosis antagonizing transcription factor [Source:HGNC Symbol;Acc:19235]	protein_coding	17	35306175	35414171	0.193956143409723	0.0398887178843117	0.00213896270144195	0.00463	0.00213896270144195	0.193956143409723	0.193956143409723	0.00463	no	ENSG00000108270	AATF	apoptosis antagonizing transcription factor [Source:HGNC Symbol;Acc:19235]	protein_coding	17	35306175	35414171	0.00266744262507896	AATF	apoptosis antagonizing transcription factor [Source:HGNC Symbol;Acc:19235]	protein_coding	17	35306175	35414171	1.993392
ENSG00000172057	ORMDL3	ORM1-like 3 (S. cerevisiae) [Source:HGNC Symbol;Acc:16038]	protein_coding	17	38077294	38083854	0.00866149726661585	0.00837703537780122	0.0298022193927428	0.475	0.00837703537780122	0.475	0.00866149726661585	0.475	no	ENSG00000172057	ORMDL3	ORM1-like 3 (S. cerevisiae) [Source:HGNC Symbol;Acc:16038]	protein_coding	17	38077294	38083854	-0.00835918128869041	ORMDL3	ORM1-like 3 (S. cerevisiae) [Source:HGNC Symbol;Acc:16038]	protein_coding	17	38077294	38083854	-1.681326
ENSG00000176563	CNTD1	cyclin N-terminal domain containing 1 [Source:HGNC Symbol;Acc:26847]	protein_coding	17	40950810	40963605	6.45710019697166e-05	0.0020468230043413	0.302463236415803	NA	NA	NA	0.0020468230043413	NA	no	ENSG00000176563	CNTD1	cyclin N-terminal domain containing 1 [Source:HGNC Symbol;Acc:26847]	protein_coding	17	40950810	40963605	0.00203529030329524	CNTD1	cyclin N-terminal domain containing 1 [Source:HGNC Symbol;Acc:26847]	protein_coding	17	40950810	40963605	-1.13645
ENSG00000161647	MPP3	membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3) [Source:HGNC Symbol;Acc:7221]	protein_coding	17	41878167	41910538	0.0580489147250421	0.182079294042625	0.00210845195123383	0.00858	0.00210845195123383	0.182079294042625	0.182079294042625	0.00858	no	ENSG00000161647	MPP3	membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3) [Source:HGNC Symbol;Acc:7221]	protein_coding	17	41878167	41910538	0.00240137176339642	MPP3	membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3) [Source:HGNC Symbol;Acc:7221]	protein_coding	17	41878167	41910538	1.35654666666667
ENSG00000179673	RPRML	reprimo-like [Source:HGNC Symbol;Acc:32422]	protein_coding	17	45055523	45056614	6.86759076183418e-06	0.00327930240257587	0.00264299791434322	0.0597	6.86759076183418e-06	0.0597	0.00327930240257587	0.0597	no	ENSG00000179673	RPRML	reprimo-like [Source:HGNC Symbol;Acc:32422]	protein_coding	17	45055523	45056614	-0.00496160761668807	RPRML	reprimo-like [Source:HGNC Symbol;Acc:32422]	protein_coding	17	45055523	45056614	-1.80598275
ENSG00000198336	MYL4	myosin, light chain 4, alkali; atrial, embryonic [Source:HGNC Symbol;Acc:7585]	protein_coding	17	45277812	45301045	6.26013900102634e-05	0.00274130709847335	0.00561830240047549	0.00871	6.26013900102634e-05	0.00871	0.00274130709847335	0.00871	no	ENSG00000198336	MYL4	myosin, light chain 4, alkali; atrial, embryonic [Source:HGNC Symbol;Acc:7585]	protein_coding	17	45277812	45301045	-0.00479422057243763	MYL4	myosin, light chain 4, alkali; atrial, embryonic [Source:HGNC Symbol;Acc:7585]	protein_coding	17	45277812	45301045	-2.6910941
ENSG00000141295	SCRN2	secernin 2 [Source:HGNC Symbol;Acc:30381]	protein_coding	17	45915080	45918699	0.00879947491451922	0.00616460430358761	0.0227792274844716	0.0679	0.00616460430358761	0.0679	0.00879947491451922	0.0679	no	ENSG00000141295	SCRN2	secernin 2 [Source:HGNC Symbol;Acc:30381]	protein_coding	17	45915080	45918699	0.0135525210050654	SCRN2	secernin 2 [Source:HGNC Symbol;Acc:30381]	protein_coding	17	45915080	45918699	2.05880978571429
ENSG00000159202	UBE2Z	ubiquitin-conjugating enzyme E2Z [Source:HGNC Symbol;Acc:25847]	protein_coding	17	46985731	47006418	9.52257754118933e-07	0.00927976342916809	0.102219898120905	0.247	9.52257754118933e-07	0.247	0.00927976342916809	0.247	no	ENSG00000159202	UBE2Z	ubiquitin-conjugating enzyme E2Z [Source:HGNC Symbol;Acc:25847]	protein_coding	17	46985731	47006418	-0.00230078164998125	UBE2Z	ubiquitin-conjugating enzyme E2Z [Source:HGNC Symbol;Acc:25847]	protein_coding	17	46985731	47006418	-0.19562225
ENSG00000182534	MXRA7	matrix-remodelling associated 7 [Source:HGNC Symbol;Acc:7541]	protein_coding	17	74669741	74707098	5.65155583073193e-05	0.0004956785475842	0.000871338312217644	0.0182	5.65155583073193e-05	0.0182	0.0004956785475842	0.0182	no	ENSG00000182534	MXRA7	matrix-remodelling associated 7 [Source:HGNC Symbol;Acc:7541]	protein_coding	17	74669741	74707098	-0.0218146256287156	MXRA7	matrix-remodelling associated 7 [Source:HGNC Symbol;Acc:7541]	protein_coding	17	74669741	74707098	-3.11425893617021
ENSG00000070495	JMJD6	jumonji domain containing 6 [Source:HGNC Symbol;Acc:19355]	protein_coding	17	74708919	74722866	0.00518191904977957	0.00907277095855345	0.0913701072425752	0.0569	0.00518191904977957	0.0913701072425752	0.00907277095855345	0.0913701072425752	no	ENSG00000070495	JMJD6	jumonji domain containing 6 [Source:HGNC Symbol;Acc:19355]	protein_coding	17	74708919	74722866	-0.00728719740246974	JMJD6	jumonji domain containing 6 [Source:HGNC Symbol;Acc:19355]	protein_coding	17	74708919	74722866	-1.7753485
ENSG00000266171	RP11-769O8.1		antisense	18	735746	737459	NA	NA	0.000713229132822744	0.000956	NA	NA	NA	0.000956	no	ENSG00000266171	NA	NA	NA	NA	NA	NA	NA	RP11-769O8.1		antisense	18	735746	737459	2.876315
ENSG00000265179	RP11-672L10.2		processed_transcript	18	902767	906668	NA	NA	0.00517628260132318	0.00833	NA	NA	NA	0.00833	no	ENSG00000265179	NA	NA	NA	NA	NA	NA	NA	RP11-672L10.2		processed_transcript	18	902767	906668	2.17002272727273
ENSG00000261521	RP11-408H20.1		lincRNA	18	28638806	28639359	0.409047795766271	0.367753901128137	0.00848001030025842	0.00986	0.00848001030025842	0.409047795766271	0.409047795766271	0.00986	no	ENSG00000261521	RP11-408H20.1		lincRNA	18	28638806	28639359	-0.00100050954819265	RP11-408H20.1		lincRNA	18	28638806	28639359	-2.57236
ENSG00000078043	PIAS2	protein inhibitor of activated STAT, 2 [Source:HGNC Symbol;Acc:17311]	protein_coding	18	44388353	44500111	0.000769961797903759	0.00195016686600915	0.00227837709376266	0.109	0.000769961797903759	0.109	0.00195016686600915	0.109	no	ENSG00000078043	PIAS2	protein inhibitor of activated STAT, 2 [Source:HGNC Symbol;Acc:17311]	protein_coding	18	44388353	44500111	0.00576642507519541	PIAS2	protein inhibitor of activated STAT, 2 [Source:HGNC Symbol;Acc:17311]	protein_coding	18	44388353	44500111	2.3810835625
ENSG00000167220	HDHD2	haloacid dehalogenase-like hydrolase domain containing 2 [Source:HGNC Symbol;Acc:25364]	protein_coding	18	44634434	44676891	0.000374940540309857	0.000246505217574784	0.00019233190463454	0.00387	0.00019233190463454	0.00387	0.000374940540309857	0.00387	no	ENSG00000167220	HDHD2	haloacid dehalogenase-like hydrolase domain containing 2 [Source:HGNC Symbol;Acc:25364]	protein_coding	18	44634434	44676891	0.00310428913531168	HDHD2	haloacid dehalogenase-like hydrolase domain containing 2 [Source:HGNC Symbol;Acc:25364]	protein_coding	18	44634434	44676891	1.5065613125
ENSG00000134049	IER3IP1	immediate early response 3 interacting protein 1 [Source:HGNC Symbol;Acc:18550]	protein_coding	18	44681413	44702745	0.000128197577816155	0.00718916897856865	0.000278418097725932	0.0165	0.000128197577816155	0.0165	0.00718916897856865	0.0165	no	ENSG00000134049	IER3IP1	immediate early response 3 interacting protein 1 [Source:HGNC Symbol;Acc:18550]	protein_coding	18	44681413	44702745	0.00420458115233668	IER3IP1	immediate early response 3 interacting protein 1 [Source:HGNC Symbol;Acc:18550]	protein_coding	18	44681413	44702745	2.20685
ENSG00000141646	SMAD4	SMAD family member 4 [Source:HGNC Symbol;Acc:6770]	protein_coding	18	48554764	48611415	0.00211041436193266	0.00536335479891232	0.00640808496682248	0.133	0.00211041436193266	0.133	0.00536335479891232	0.133	no	ENSG00000141646	SMAD4	SMAD family member 4 [Source:HGNC Symbol;Acc:6770]	protein_coding	18	48554764	48611415	0.00608315289657203	SMAD4	SMAD family member 4 [Source:HGNC Symbol;Acc:6770]	protein_coding	18	48554764	48611415	2.46113492307692
ENSG00000176624	MEX3C	mex-3 RNA binding family member C [Source:HGNC Symbol;Acc:28040]	protein_coding	18	48700920	48744674	8.25548409353842e-05	0.000281982024935768	0.000473388127457433	0.0104	8.25548409353842e-05	0.0104	0.000281982024935768	0.0104	no	ENSG00000176624	MEX3C	mex-3 RNA binding family member C [Source:HGNC Symbol;Acc:28040]	protein_coding	18	48700920	48744674	0.00714391531356714	MEX3C	mex-3 RNA binding family member C [Source:HGNC Symbol;Acc:28040]	protein_coding	18	48700920	48744674	2.506924625
ENSG00000172232	AZU1	azurocidin 1 [Source:HGNC Symbol;Acc:913]	protein_coding	19	827826	832017	0.00195776979429881	0.000209837861964312	NA	NA	NA	NA	0.00195776979429881	NA	no	ENSG00000172232	AZU1	azurocidin 1 [Source:HGNC Symbol;Acc:913]	protein_coding	19	827826	832017	0.000967152313023428	NA	NA	NA	NA	NA	NA	NA
ENSG00000099875	MKNK2	MAP kinase interacting serine/threonine kinase 2 [Source:HGNC Symbol;Acc:7111]	protein_coding	19	2037470	2051243	0.00400488511448553	0.00393354195730871	0.0242163278675522	0.011	0.00393354195730871	0.0242163278675522	0.00400488511448553	0.0242163278675522	no	ENSG00000099875	MKNK2	MAP kinase interacting serine/threonine kinase 2 [Source:HGNC Symbol;Acc:7111]	protein_coding	19	2037470	2051243	0.00551874474360124	MKNK2	MAP kinase interacting serine/threonine kinase 2 [Source:HGNC Symbol;Acc:7111]	protein_coding	19	2037470	2051243	1.719294
ENSG00000104885	DOT1L	DOT1-like histone H3K79 methyltransferase [Source:HGNC Symbol;Acc:24948]	protein_coding	19	2164148	2232577	0.00212808389568347	0.00933184264337487	0.0292251603743665	0.208	0.00212808389568347	0.208	0.00933184264337487	0.208	no	ENSG00000104885	DOT1L	DOT1-like histone H3K79 methyltransferase [Source:HGNC Symbol;Acc:24948]	protein_coding	19	2164148	2232577	-0.00201271074722673	DOT1L	DOT1-like histone H3K79 methyltransferase [Source:HGNC Symbol;Acc:24948]	protein_coding	19	2164148	2232577	-1.65283927272727
ENSG00000174917	C19orf70	chromosome 19 open reading frame 70 [Source:HGNC Symbol;Acc:33702]	protein_coding	19	5678432	5680614	0.784560200547799	0.656154904903041	0.00360699180236515	0.00934	0.00360699180236515	0.784560200547799	0.784560200547799	0.00934	no	ENSG00000174917	C19orf70	chromosome 19 open reading frame 70 [Source:HGNC Symbol;Acc:33702]	protein_coding	19	5678432	5680614	0.00070752215924344	C19orf70	chromosome 19 open reading frame 70 [Source:HGNC Symbol;Acc:33702]	protein_coding	19	5678432	5680614	1.55936933333333
ENSG00000180855	ZNF443	zinc finger protein 443 [Source:HGNC Symbol;Acc:20878]	protein_coding	19	12540521	12551926	0.00577176923776228	0.0022084982650394	0.30150384638247	0.000841	0.000841	0.30150384638247	0.00577176923776228	0.30150384638247	no	ENSG00000180855	ZNF443	zinc finger protein 443 [Source:HGNC Symbol;Acc:20878]	protein_coding	19	12540521	12551926	0.00516150513748653	ZNF443	zinc finger protein 443 [Source:HGNC Symbol;Acc:20878]	protein_coding	19	12540521	12551926	0.871721655172414
ENSG00000242852	ZNF709	zinc finger protein 709 [Source:HGNC Symbol;Acc:20629]	protein_coding	19	12571998	12624668	0.000253233083725292	0.000382075233472989	0.0847367988574872	0.232	0.000253233083725292	0.232	0.000382075233472989	0.232	no	ENSG00000242852	ZNF709	zinc finger protein 709 [Source:HGNC Symbol;Acc:20629]	protein_coding	19	12571998	12624668	-0.00821322615593149	ZNF709	zinc finger protein 709 [Source:HGNC Symbol;Acc:20629]	protein_coding	19	12571998	12624668	-1.69730236
ENSG00000130477	UNC13A	unc-13 homolog A (C. elegans) [Source:HGNC Symbol;Acc:23150]	protein_coding	19	17712137	17799401	0.00872289943842998	0.00480373817638328	NA	NA	NA	NA	0.00872289943842998	NA	no	ENSG00000130477	UNC13A	unc-13 homolog A (C. elegans) [Source:HGNC Symbol;Acc:23150]	protein_coding	19	17712137	17799401	-0.00554334446513365	NA	NA	NA	NA	NA	NA	NA
ENSG00000099308	MAST3	microtubule associated serine/threonine kinase 3 [Source:HGNC Symbol;Acc:19036]	protein_coding	19	18208603	18262502	0.0020289140588212	0.00524234614864518	0.307004636671795	0.199	0.0020289140588212	0.307004636671795	0.00524234614864518	0.307004636671795	no	ENSG00000099308	MAST3	microtubule associated serine/threonine kinase 3 [Source:HGNC Symbol;Acc:19036]	protein_coding	19	18208603	18262502	0.00304634447048269	MAST3	microtubule associated serine/threonine kinase 3 [Source:HGNC Symbol;Acc:19036]	protein_coding	19	18208603	18262502	0.524646
ENSG00000105647	PIK3R2	phosphoinositide-3-kinase, regulatory subunit 2 (beta) [Source:HGNC Symbol;Acc:8980]	protein_coding	19	18263928	18281350	0.00273989088574429	0.00248806228005138	0.306807717102388	0.275	0.00248806228005138	0.306807717102388	0.00273989088574429	0.306807717102388	no	ENSG00000105647	PIK3R2	phosphoinositide-3-kinase, regulatory subunit 2 (beta) [Source:HGNC Symbol;Acc:8980]	protein_coding	19	18263928	18281350	0.000827234828735315	PIK3R2	phosphoinositide-3-kinase, regulatory subunit 2 (beta) [Source:HGNC Symbol;Acc:8980]	protein_coding	19	18263928	18281350	-0.408211666666667
ENSG00000086548	CEACAM6	carcinoembryonic antigen-related cell adhesion molecule 6 (non-specific cross reacting antigen) [Source:HGNC Symbol;Acc:1818]	protein_coding	19	42254885	42276113	0.00768928545746844	0.00263699317719271	0.469154585550944	0.277	0.00263699317719271	0.469154585550944	0.00768928545746844	0.469154585550944	no	ENSG00000086548	CEACAM6	carcinoembryonic antigen-related cell adhesion molecule 6 (non-specific cross reacting antigen) [Source:HGNC Symbol;Acc:1818]	protein_coding	19	42254885	42276113	-0.00399947371375013	CEACAM6	carcinoembryonic antigen-related cell adhesion molecule 6 (non-specific cross reacting antigen) [Source:HGNC Symbol;Acc:1818]	protein_coding	19	42254885	42276113	-0.65577
ENSG00000268041	CTD-2575K13.6		pseudogene	19	42412671	42414249	0.00640237400836839	0.00277299932432424	0.0635428672311639	0.0261	0.00277299932432424	0.0635428672311639	0.00640237400836839	0.0635428672311639	no	ENSG00000268041	CTD-2575K13.6		pseudogene	19	42412671	42414249	0.0016570016161593	CTD-2575K13.6		pseudogene	19	42412671	42414249	1.25432525
ENSG00000176222	ZNF404	zinc finger protein 404 [Source:HGNC Symbol;Acc:19417]	protein_coding	19	44376515	44388203	0.00294221274185112	0.000760366147161696	0.0821631000357909	0.244	0.000760366147161696	0.244	0.00294221274185112	0.244	no	ENSG00000176222	ZNF404	zinc finger protein 404 [Source:HGNC Symbol;Acc:19417]	protein_coding	19	44376515	44388203	0.0107233279421335	ZNF404	zinc finger protein 404 [Source:HGNC Symbol;Acc:19417]	protein_coding	19	44376515	44388203	1.74967921428571
