GENE	REF1	REF2	CORR
ENSG00000250535.1:STK19P	Artery_Coronary	Heart_Atrial_Appendage	 0.9458
ENSG00000250535.1:STK19P	Brain_Amygdala	Heart_Atrial_Appendage	 0.5991
ENSG00000250535.1:STK19P	Brain_Anterior_cingulate_cortex_BA24	Heart_Atrial_Appendage	 0.5211
ENSG00000250535.1:STK19P	Brain_Caudate_basal_ganglia	Heart_Atrial_Appendage	 0.6834
ENSG00000250535.1:STK19P	Brain_Cerebellar_Hemisphere	Heart_Atrial_Appendage	 0.8598
ENSG00000250535.1:STK19P	Brain_Cerebellum	Heart_Atrial_Appendage	 0.8179
ENSG00000250535.1:STK19P	Brain_Cortex	Heart_Atrial_Appendage	 0.7541
ENSG00000250535.1:STK19P	Brain_Frontal_Cortex_BA9	Heart_Atrial_Appendage	 0.5447
ENSG00000250535.1:STK19P	Brain_Hippocampus	Heart_Atrial_Appendage	 0.8503
ENSG00000250535.1:STK19P	Brain_Hypothalamus	Heart_Atrial_Appendage	 0.5802
ENSG00000250535.1:STK19P	Brain_Nucleus_accumbens_basal_ganglia	Heart_Atrial_Appendage	 0.7218
ENSG00000250535.1:STK19P	Brain_Putamen_basal_ganglia	Heart_Atrial_Appendage	 0.6919
ENSG00000250535.1:STK19P	Breast_Mammary_Tissue	Heart_Atrial_Appendage	 0.9003
ENSG00000250535.1:STK19P	Colon_Sigmoid	Heart_Atrial_Appendage	 0.7777
ENSG00000250535.1:STK19P	Colon_Transverse	Heart_Atrial_Appendage	 0.7628
ENSG00000250535.1:STK19P	Esophagus_Gastroesophageal_Junction	Heart_Atrial_Appendage	 0.8881
ENSG00000250535.1:STK19P	Esophagus_Mucosa	Heart_Atrial_Appendage	 0.8236
ENSG00000250535.1:STK19P	Esophagus_Muscularis	Heart_Atrial_Appendage	 0.8323
ENSG00000250535.1:STK19P	Adipose_Visceral_Omentum	Heart_Left_Ventricle	 0.7490
ENSG00000250535.1:STK19P	Adrenal_Gland	Heart_Left_Ventricle	 0.1780
ENSG00000250535.1:STK19P	Artery_Aorta	Heart_Left_Ventricle	 0.8496
ENSG00000250535.1:STK19P	Artery_Coronary	Heart_Left_Ventricle	 0.7829
ENSG00000250535.1:STK19P	Brain_Amygdala	Heart_Left_Ventricle	 0.7506
ENSG00000250535.1:STK19P	Brain_Anterior_cingulate_cortex_BA24	Heart_Left_Ventricle	 0.6113
ENSG00000250535.1:STK19P	Brain_Caudate_basal_ganglia	Heart_Left_Ventricle	 0.7946
ENSG00000250535.1:STK19P	Brain_Cerebellar_Hemisphere	Heart_Left_Ventricle	 0.6698
ENSG00000250535.1:STK19P	Brain_Cerebellum	Heart_Left_Ventricle	 0.8250
ENSG00000250535.1:STK19P	Brain_Cortex	Heart_Left_Ventricle	 0.8353
ENSG00000250535.1:STK19P	Brain_Frontal_Cortex_BA9	Heart_Left_Ventricle	 0.7214
ENSG00000250535.1:STK19P	Brain_Hippocampus	Heart_Left_Ventricle	 0.7164
ENSG00000250535.1:STK19P	Brain_Hypothalamus	Heart_Left_Ventricle	 0.6350
ENSG00000250535.1:STK19P	Brain_Nucleus_accumbens_basal_ganglia	Heart_Left_Ventricle	 0.7858
ENSG00000250535.1:STK19P	Brain_Putamen_basal_ganglia	Heart_Left_Ventricle	 0.8099
ENSG00000250535.1:STK19P	Breast_Mammary_Tissue	Heart_Left_Ventricle	 0.7689
ENSG00000250535.1:STK19P	Colon_Sigmoid	Heart_Left_Ventricle	 0.7180
ENSG00000250535.1:STK19P	Colon_Transverse	Heart_Left_Ventricle	 0.8792
ENSG00000250535.1:STK19P	Esophagus_Gastroesophageal_Junction	Heart_Left_Ventricle	 0.8931
ENSG00000250535.1:STK19P	Esophagus_Mucosa	Heart_Left_Ventricle	 0.9416
ENSG00000250535.1:STK19P	Esophagus_Muscularis	Heart_Left_Ventricle	 0.8599
ENSG00000250535.1:STK19P	Heart_Atrial_Appendage	Heart_Left_Ventricle	 0.8173
ENSG00000250535.1:STK19P	Adipose_Visceral_Omentum	Liver	 0.5296
ENSG00000250535.1:STK19P	Adrenal_Gland	Liver	 0.9163
ENSG00000250535.1:STK19P	Artery_Aorta	Liver	 0.4340
ENSG00000250535.1:STK19P	Artery_Coronary	Liver	 0.2516
ENSG00000250535.1:STK19P	Brain_Amygdala	Liver	 0.5898
ENSG00000250535.1:STK19P	Brain_Anterior_cingulate_cortex_BA24	Liver	 0.5311
ENSG00000250535.1:STK19P	Brain_Caudate_basal_ganglia	Liver	 0.5395
ENSG00000250535.1:STK19P	Brain_Cerebellar_Hemisphere	Liver	 0.4992
ENSG00000250535.1:STK19P	Brain_Cerebellum	Liver	 0.5964
ENSG00000250535.1:STK19P	Brain_Cortex	Liver	 0.4011
ENSG00000250535.1:STK19P	Brain_Frontal_Cortex_BA9	Liver	 0.5149
ENSG00000250535.1:STK19P	Brain_Hippocampus	Liver	 0.2309
ENSG00000250535.1:STK19P	Brain_Hypothalamus	Liver	 0.6583
ENSG00000250535.1:STK19P	Brain_Nucleus_accumbens_basal_ganglia	Liver	 0.4319
ENSG00000250535.1:STK19P	Brain_Putamen_basal_ganglia	Liver	 0.4484
ENSG00000250535.1:STK19P	Breast_Mammary_Tissue	Liver	 0.4993
ENSG00000250535.1:STK19P	Colon_Sigmoid	Liver	 0.7212
ENSG00000250535.1:STK19P	Colon_Transverse	Liver	 0.4288
ENSG00000250535.1:STK19P	Esophagus_Gastroesophageal_Junction	Liver	 0.4631
ENSG00000250535.1:STK19P	Esophagus_Mucosa	Liver	 0.2267
ENSG00000250535.1:STK19P	Esophagus_Muscularis	Liver	 0.5298
ENSG00000250535.1:STK19P	Heart_Atrial_Appendage	Liver	 0.2181
ENSG00000250535.1:STK19P	Heart_Left_Ventricle	Liver	 0.2434
ENSG00000250535.1:STK19P	Adipose_Visceral_Omentum	Lung	 0.7697
ENSG00000250535.1:STK19P	Adrenal_Gland	Lung	 0.2789
ENSG00000250535.1:STK19P	Artery_Aorta	Lung	 0.8229
ENSG00000250535.1:STK19P	Artery_Coronary	Lung	 0.7229
ENSG00000250535.1:STK19P	Brain_Amygdala	Lung	 0.7903
ENSG00000250535.1:STK19P	Brain_Anterior_cingulate_cortex_BA24	Lung	 0.6618
ENSG00000250535.1:STK19P	Brain_Caudate_basal_ganglia	Lung	 0.8325
ENSG00000250535.1:STK19P	Brain_Cerebellar_Hemisphere	Lung	 0.6521
ENSG00000250535.1:STK19P	Brain_Cerebellum	Lung	 0.8719
ENSG00000250535.1:STK19P	Brain_Cortex	Lung	 0.8664
ENSG00000250535.1:STK19P	Brain_Frontal_Cortex_BA9	Lung	 0.7619
ENSG00000250535.1:STK19P	Brain_Hippocampus	Lung	 0.6839
ENSG00000250535.1:STK19P	Brain_Hypothalamus	Lung	 0.6491
ENSG00000250535.1:STK19P	Brain_Nucleus_accumbens_basal_ganglia	Lung	 0.8427
ENSG00000250535.1:STK19P	Brain_Putamen_basal_ganglia	Lung	 0.8389
ENSG00000250535.1:STK19P	Breast_Mammary_Tissue	Lung	 0.7761
ENSG00000250535.1:STK19P	Colon_Sigmoid	Lung	 0.7585
ENSG00000250535.1:STK19P	Colon_Transverse	Lung	 0.8848
ENSG00000250535.1:STK19P	Esophagus_Gastroesophageal_Junction	Lung	 0.9213
ENSG00000250535.1:STK19P	Esophagus_Mucosa	Lung	 0.9262
ENSG00000250535.1:STK19P	Esophagus_Muscularis	Lung	 0.8842
ENSG00000250535.1:STK19P	Heart_Atrial_Appendage	Lung	 0.7846
ENSG00000250535.1:STK19P	Heart_Left_Ventricle	Lung	 0.9279
ENSG00000250535.1:STK19P	Liver	Lung	 0.3429
ENSG00000250535.1:STK19P	Adipose_Visceral_Omentum	Nerve_Tibial	 0.8093
ENSG00000250535.1:STK19P	Adrenal_Gland	Nerve_Tibial	 0.4745
ENSG00000250535.1:STK19P	Artery_Aorta	Nerve_Tibial	 0.7727
ENSG00000250535.1:STK19P	Artery_Coronary	Nerve_Tibial	 0.8366
ENSG00000250535.1:STK19P	Brain_Amygdala	Nerve_Tibial	 0.7262
ENSG00000250535.1:STK19P	Brain_Anterior_cingulate_cortex_BA24	Nerve_Tibial	 0.6184
ENSG00000250535.1:STK19P	Brain_Caudate_basal_ganglia	Nerve_Tibial	 0.8064
ENSG00000250535.1:STK19P	Brain_Cerebellar_Hemisphere	Nerve_Tibial	 0.8544
ENSG00000250535.1:STK19P	Brain_Cerebellum	Nerve_Tibial	 0.9341
ENSG00000250535.1:STK19P	Brain_Cortex	Nerve_Tibial	 0.8058
ENSG00000250535.1:STK19P	Brain_Frontal_Cortex_BA9	Nerve_Tibial	 0.6627
ENSG00000250535.1:STK19P	Brain_Hippocampus	Nerve_Tibial	 0.8106
ENSG00000250535.1:STK19P	Brain_Hypothalamus	Nerve_Tibial	 0.7118
ENSG00000250535.1:STK19P	Brain_Nucleus_accumbens_basal_ganglia	Nerve_Tibial	 0.7520
ENSG00000250535.1:STK19P	Brain_Putamen_basal_ganglia	Nerve_Tibial	 0.7258
ENSG00000250535.1:STK19P	Breast_Mammary_Tissue	Nerve_Tibial	 0.8864
ENSG00000250535.1:STK19P	Colon_Sigmoid	Nerve_Tibial	 0.9092
ENSG00000250535.1:STK19P	Colon_Transverse	Nerve_Tibial	 0.8742
ENSG00000250535.1:STK19P	Esophagus_Gastroesophageal_Junction	Nerve_Tibial	 0.9167
ENSG00000250535.1:STK19P	Esophagus_Mucosa	Nerve_Tibial	 0.8213
ENSG00000250535.1:STK19P	Esophagus_Muscularis	Nerve_Tibial	 0.9191
ENSG00000250535.1:STK19P	Heart_Atrial_Appendage	Nerve_Tibial	 0.8580
ENSG00000250535.1:STK19P	Heart_Left_Ventricle	Nerve_Tibial	 0.8372
ENSG00000250535.1:STK19P	Liver	Nerve_Tibial	 0.5814
ENSG00000250535.1:STK19P	Lung	Nerve_Tibial	 0.8357
ENSG00000250535.1:STK19P	Adipose_Visceral_Omentum	Pituitary	 0.7313
ENSG00000250535.1:STK19P	Adrenal_Gland	Pituitary	 0.2009
ENSG00000250535.1:STK19P	Artery_Aorta	Pituitary	 0.7852
ENSG00000250535.1:STK19P	Artery_Coronary	Pituitary	 0.7549
ENSG00000250535.1:STK19P	Brain_Amygdala	Pituitary	 0.6750
ENSG00000250535.1:STK19P	Brain_Anterior_cingulate_cortex_BA24	Pituitary	 0.6213
ENSG00000250535.1:STK19P	Brain_Caudate_basal_ganglia	Pituitary	 0.8148
ENSG00000250535.1:STK19P	Brain_Cerebellar_Hemisphere	Pituitary	 0.6905
ENSG00000250535.1:STK19P	Brain_Cerebellum	Pituitary	 0.8554
ENSG00000250535.1:STK19P	Brain_Cortex	Pituitary	 0.8346
ENSG00000250535.1:STK19P	Brain_Frontal_Cortex_BA9	Pituitary	 0.6832
ENSG00000250535.1:STK19P	Brain_Hippocampus	Pituitary	 0.6712
ENSG00000250535.1:STK19P	Brain_Hypothalamus	Pituitary	 0.6107
ENSG00000250535.1:STK19P	Brain_Nucleus_accumbens_basal_ganglia	Pituitary	 0.7784
ENSG00000250535.1:STK19P	Brain_Putamen_basal_ganglia	Pituitary	 0.8001
ENSG00000250535.1:STK19P	Breast_Mammary_Tissue	Pituitary	 0.7609
ENSG00000250535.1:STK19P	Colon_Sigmoid	Pituitary	 0.6957
ENSG00000250535.1:STK19P	Colon_Transverse	Pituitary	 0.8448
ENSG00000250535.1:STK19P	Esophagus_Gastroesophageal_Junction	Pituitary	 0.8541
ENSG00000250535.1:STK19P	Esophagus_Mucosa	Pituitary	 0.8902
ENSG00000250535.1:STK19P	Esophagus_Muscularis	Pituitary	 0.8494
ENSG00000250535.1:STK19P	Heart_Atrial_Appendage	Pituitary	 0.8171
ENSG00000250535.1:STK19P	Heart_Left_Ventricle	Pituitary	 0.8780
ENSG00000250535.1:STK19P	Liver	Pituitary	 0.2780
ENSG00000250535.1:STK19P	Lung	Pituitary	 0.8691
ENSG00000250535.1:STK19P	Nerve_Tibial	Pituitary	 0.8321
ENSG00000250535.1:STK19P	Adipose_Visceral_Omentum	Prostate	 0.7365
ENSG00000250535.1:STK19P	Adrenal_Gland	Prostate	 0.2480
ENSG00000250535.1:STK19P	Artery_Aorta	Prostate	 0.6975
ENSG00000250535.1:STK19P	Artery_Coronary	Prostate	 0.7777
ENSG00000250535.1:STK19P	Brain_Amygdala	Prostate	 0.6191
ENSG00000250535.1:STK19P	Brain_Anterior_cingulate_cortex_BA24	Prostate	 0.5916
ENSG00000250535.1:STK19P	Brain_Caudate_basal_ganglia	Prostate	 0.7127
ENSG00000250535.1:STK19P	Brain_Cerebellar_Hemisphere	Prostate	 0.8092
ENSG00000250535.1:STK19P	Brain_Cerebellum	Prostate	 0.7721
ENSG00000250535.1:STK19P	Brain_Cortex	Prostate	 0.7851
ENSG00000250535.1:STK19P	Brain_Frontal_Cortex_BA9	Prostate	 0.6564
ENSG00000250535.1:STK19P	Brain_Hippocampus	Prostate	 0.7994
ENSG00000250535.1:STK19P	Brain_Hypothalamus	Prostate	 0.6735
ENSG00000250535.1:STK19P	Brain_Nucleus_accumbens_basal_ganglia	Prostate	 0.7090
ENSG00000250535.1:STK19P	Brain_Putamen_basal_ganglia	Prostate	 0.5687
ENSG00000250535.1:STK19P	Breast_Mammary_Tissue	Prostate	 0.8240
ENSG00000250535.1:STK19P	Colon_Sigmoid	Prostate	 0.7462
ENSG00000250535.1:STK19P	Colon_Transverse	Prostate	 0.7383
ENSG00000250535.1:STK19P	Esophagus_Gastroesophageal_Junction	Prostate	 0.8146
ENSG00000250535.1:STK19P	Esophagus_Mucosa	Prostate	 0.7536
ENSG00000250535.1:STK19P	Esophagus_Muscularis	Prostate	 0.8086
ENSG00000250535.1:STK19P	Heart_Atrial_Appendage	Prostate	 0.7677
ENSG00000250535.1:STK19P	Heart_Left_Ventricle	Prostate	 0.7542
ENSG00000250535.1:STK19P	Liver	Prostate	 0.4436
ENSG00000250535.1:STK19P	Lung	Prostate	 0.7512
ENSG00000250535.1:STK19P	Nerve_Tibial	Prostate	 0.8280
ENSG00000250535.1:STK19P	Pituitary	Prostate	 0.7255
ENSG00000250535.1:STK19P	Adipose_Visceral_Omentum	Skin_Not_Sun_Exposed_Suprapubic	 0.7320
ENSG00000250535.1:STK19P	Adrenal_Gland	Skin_Not_Sun_Exposed_Suprapubic	 0.1130
ENSG00000250535.1:STK19P	Artery_Aorta	Skin_Not_Sun_Exposed_Suprapubic	 0.8154
ENSG00000250535.1:STK19P	Artery_Coronary	Skin_Not_Sun_Exposed_Suprapubic	 0.7748
ENSG00000250535.1:STK19P	Brain_Amygdala	Skin_Not_Sun_Exposed_Suprapubic	 0.7192
ENSG00000250535.1:STK19P	Brain_Anterior_cingulate_cortex_BA24	Skin_Not_Sun_Exposed_Suprapubic	 0.6409
ENSG00000250535.1:STK19P	Brain_Caudate_basal_ganglia	Skin_Not_Sun_Exposed_Suprapubic	 0.7637
ENSG00000250535.1:STK19P	Brain_Cerebellar_Hemisphere	Skin_Not_Sun_Exposed_Suprapubic	 0.6398
ENSG00000250535.1:STK19P	Brain_Cerebellum	Skin_Not_Sun_Exposed_Suprapubic	 0.7772
ENSG00000250535.1:STK19P	Brain_Cortex	Skin_Not_Sun_Exposed_Suprapubic	 0.8357
ENSG00000250535.1:STK19P	Brain_Frontal_Cortex_BA9	Skin_Not_Sun_Exposed_Suprapubic	 0.7159
ENSG00000250535.1:STK19P	Brain_Hippocampus	Skin_Not_Sun_Exposed_Suprapubic	 0.6837
ENSG00000250535.1:STK19P	Brain_Hypothalamus	Skin_Not_Sun_Exposed_Suprapubic	 0.6427
ENSG00000250535.1:STK19P	Brain_Nucleus_accumbens_basal_ganglia	Skin_Not_Sun_Exposed_Suprapubic	 0.8066
ENSG00000250535.1:STK19P	Brain_Putamen_basal_ganglia	Skin_Not_Sun_Exposed_Suprapubic	 0.8319
ENSG00000250535.1:STK19P	Breast_Mammary_Tissue	Skin_Not_Sun_Exposed_Suprapubic	 0.7589
ENSG00000250535.1:STK19P	Colon_Sigmoid	Skin_Not_Sun_Exposed_Suprapubic	 0.6834
ENSG00000250535.1:STK19P	Colon_Transverse	Skin_Not_Sun_Exposed_Suprapubic	 0.8651
ENSG00000250535.1:STK19P	Esophagus_Gastroesophageal_Junction	Skin_Not_Sun_Exposed_Suprapubic	 0.8987
ENSG00000250535.1:STK19P	Esophagus_Mucosa	Skin_Not_Sun_Exposed_Suprapubic	 0.9414
ENSG00000250535.1:STK19P	Esophagus_Muscularis	Skin_Not_Sun_Exposed_Suprapubic	 0.8167
ENSG00000250535.1:STK19P	Heart_Atrial_Appendage	Skin_Not_Sun_Exposed_Suprapubic	 0.8088
ENSG00000250535.1:STK19P	Heart_Left_Ventricle	Skin_Not_Sun_Exposed_Suprapubic	 0.9241
ENSG00000250535.1:STK19P	Liver	Skin_Not_Sun_Exposed_Suprapubic	 0.1981
ENSG00000250535.1:STK19P	Lung	Skin_Not_Sun_Exposed_Suprapubic	 0.9162
ENSG00000250535.1:STK19P	Nerve_Tibial	Skin_Not_Sun_Exposed_Suprapubic	 0.7654
ENSG00000250535.1:STK19P	Pituitary	Skin_Not_Sun_Exposed_Suprapubic	 0.8563
ENSG00000250535.1:STK19P	Prostate	Skin_Not_Sun_Exposed_Suprapubic	 0.7350
ENSG00000250535.1:STK19P	Adipose_Visceral_Omentum	Spleen	 0.5224
ENSG00000250535.1:STK19P	Adrenal_Gland	Spleen	 0.7524
ENSG00000250535.1:STK19P	Artery_Aorta	Spleen	 0.5361
ENSG00000250535.1:STK19P	Artery_Coronary	Spleen	 0.3393
ENSG00000250535.1:STK19P	Brain_Amygdala	Spleen	 0.5167
ENSG00000250535.1:STK19P	Brain_Anterior_cingulate_cortex_BA24	Spleen	 0.3919
ENSG00000250535.1:STK19P	Brain_Caudate_basal_ganglia	Spleen	 0.5741
ENSG00000250535.1:STK19P	Brain_Cerebellar_Hemisphere	Spleen	 0.5167
ENSG00000250535.1:STK19P	Brain_Cerebellum	Spleen	 0.6019
ENSG00000250535.1:STK19P	Brain_Cortex	Spleen	 0.3507
ENSG00000250535.1:STK19P	Brain_Frontal_Cortex_BA9	Spleen	 0.5367
ENSG00000250535.1:STK19P	Brain_Hippocampus	Spleen	 0.2812
ENSG00000250535.1:STK19P	Brain_Hypothalamus	Spleen	 0.6168
ENSG00000250535.1:STK19P	Brain_Nucleus_accumbens_basal_ganglia	Spleen	 0.4429
ENSG00000250535.1:STK19P	Brain_Putamen_basal_ganglia	Spleen	 0.5031
ENSG00000250535.1:STK19P	Breast_Mammary_Tissue	Spleen	 0.5264
ENSG00000250535.1:STK19P	Colon_Sigmoid	Spleen	 0.6692
ENSG00000250535.1:STK19P	Colon_Transverse	Spleen	 0.4989
ENSG00000250535.1:STK19P	Esophagus_Gastroesophageal_Junction	Spleen	 0.4816
ENSG00000250535.1:STK19P	Esophagus_Mucosa	Spleen	 0.3209
ENSG00000250535.1:STK19P	Esophagus_Muscularis	Spleen	 0.5609
ENSG00000250535.1:STK19P	Heart_Atrial_Appendage	Spleen	 0.2894
ENSG00000250535.1:STK19P	Heart_Left_Ventricle	Spleen	 0.3587
ENSG00000250535.1:STK19P	Liver	Spleen	 0.8062
ENSG00000250535.1:STK19P	Lung	Spleen	 0.3928
ENSG00000250535.1:STK19P	Nerve_Tibial	Spleen	 0.5996
ENSG00000250535.1:STK19P	Pituitary	Spleen	 0.3766
ENSG00000250535.1:STK19P	Prostate	Spleen	 0.4928
ENSG00000250535.1:STK19P	Skin_Not_Sun_Exposed_Suprapubic	Spleen	 0.2551
ENSG00000250535.1:STK19P	Adipose_Visceral_Omentum	Stomach	 0.7079
ENSG00000250535.1:STK19P	Adrenal_Gland	Stomach	 0.2595
ENSG00000250535.1:STK19P	Artery_Aorta	Stomach	 0.8046
ENSG00000250535.1:STK19P	Artery_Coronary	Stomach	 0.6635
ENSG00000250535.1:STK19P	Brain_Amygdala	Stomach	 0.7008
ENSG00000250535.1:STK19P	Brain_Anterior_cingulate_cortex_BA24	Stomach	 0.5546
ENSG00000250535.1:STK19P	Brain_Caudate_basal_ganglia	Stomach	 0.7364
ENSG00000250535.1:STK19P	Brain_Cerebellar_Hemisphere	Stomach	 0.5474
ENSG00000250535.1:STK19P	Brain_Cerebellum	Stomach	 0.7430
ENSG00000250535.1:STK19P	Brain_Cortex	Stomach	 0.7404
ENSG00000250535.1:STK19P	Brain_Frontal_Cortex_BA9	Stomach	 0.6895
ENSG00000250535.1:STK19P	Brain_Hippocampus	Stomach	 0.6008
ENSG00000250535.1:STK19P	Brain_Hypothalamus	Stomach	 0.5989
ENSG00000250535.1:STK19P	Brain_Nucleus_accumbens_basal_ganglia	Stomach	 0.7467
ENSG00000250535.1:STK19P	Brain_Putamen_basal_ganglia	Stomach	 0.7998
ENSG00000250535.1:STK19P	Breast_Mammary_Tissue	Stomach	 0.6705
ENSG00000250535.1:STK19P	Colon_Sigmoid	Stomach	 0.6758
ENSG00000250535.1:STK19P	Colon_Transverse	Stomach	 0.8786
ENSG00000250535.1:STK19P	Esophagus_Gastroesophageal_Junction	Stomach	 0.8117
ENSG00000250535.1:STK19P	Esophagus_Mucosa	Stomach	 0.8911
ENSG00000250535.1:STK19P	Esophagus_Muscularis	Stomach	 0.8043
ENSG00000250535.1:STK19P	Heart_Atrial_Appendage	Stomach	 0.6663
ENSG00000250535.1:STK19P	Heart_Left_Ventricle	Stomach	 0.9030
ENSG00000250535.1:STK19P	Liver	Stomach	 0.2818
ENSG00000250535.1:STK19P	Lung	Stomach	 0.8817
ENSG00000250535.1:STK19P	Nerve_Tibial	Stomach	 0.7498
ENSG00000250535.1:STK19P	Pituitary	Stomach	 0.7824
ENSG00000250535.1:STK19P	Prostate	Stomach	 0.6200
ENSG00000250535.1:STK19P	Skin_Not_Sun_Exposed_Suprapubic	Stomach	 0.8770
ENSG00000250535.1:STK19P	Spleen	Stomach	 0.3495
ENSG00000250535.1:STK19P	Adipose_Visceral_Omentum	Testis	 0.8120
ENSG00000250535.1:STK19P	Adrenal_Gland	Testis	 0.5057
ENSG00000250535.1:STK19P	Artery_Aorta	Testis	 0.7895
ENSG00000250535.1:STK19P	Artery_Coronary	Testis	 0.7579
ENSG00000250535.1:STK19P	Brain_Amygdala	Testis	 0.7645
ENSG00000250535.1:STK19P	Brain_Anterior_cingulate_cortex_BA24	Testis	 0.6557
ENSG00000250535.1:STK19P	Brain_Caudate_basal_ganglia	Testis	 0.8026
ENSG00000250535.1:STK19P	Brain_Cerebellar_Hemisphere	Testis	 0.7887
ENSG00000250535.1:STK19P	Brain_Cerebellum	Testis	 0.9377
ENSG00000250535.1:STK19P	Brain_Cortex	Testis	 0.8139
ENSG00000250535.1:STK19P	Brain_Frontal_Cortex_BA9	Testis	 0.6750
ENSG00000250535.1:STK19P	Brain_Hippocampus	Testis	 0.7220
ENSG00000250535.1:STK19P	Brain_Hypothalamus	Testis	 0.7564
ENSG00000250535.1:STK19P	Brain_Nucleus_accumbens_basal_ganglia	Testis	 0.7565
ENSG00000250535.1:STK19P	Brain_Putamen_basal_ganglia	Testis	 0.7738
ENSG00000250535.1:STK19P	Breast_Mammary_Tissue	Testis	 0.8202
ENSG00000250535.1:STK19P	Colon_Sigmoid	Testis	 0.8824
ENSG00000250535.1:STK19P	Colon_Transverse	Testis	 0.8581
ENSG00000250535.1:STK19P	Esophagus_Gastroesophageal_Junction	Testis	 0.9170
ENSG00000250535.1:STK19P	Esophagus_Mucosa	Testis	 0.7966
ENSG00000250535.1:STK19P	Esophagus_Muscularis	Testis	 0.9237
ENSG00000250535.1:STK19P	Heart_Atrial_Appendage	Testis	 0.7825
ENSG00000250535.1:STK19P	Heart_Left_Ventricle	Testis	 0.8210
ENSG00000250535.1:STK19P	Liver	Testis	 0.6266
ENSG00000250535.1:STK19P	Lung	Testis	 0.8652
ENSG00000250535.1:STK19P	Nerve_Tibial	Testis	 0.9413
ENSG00000250535.1:STK19P	Pituitary	Testis	 0.8201
ENSG00000250535.1:STK19P	Prostate	Testis	 0.8286
ENSG00000250535.1:STK19P	Skin_Not_Sun_Exposed_Suprapubic	Testis	 0.7721
ENSG00000250535.1:STK19P	Spleen	Testis	 0.6108
ENSG00000250535.1:STK19P	Stomach	Testis	 0.7578
ENSG00000250535.1:STK19P	Adipose_Visceral_Omentum	Uterus	 0.7625
ENSG00000250535.1:STK19P	Adrenal_Gland	Uterus	 0.5615
ENSG00000250535.1:STK19P	Artery_Aorta	Uterus	 0.6549
ENSG00000250535.1:STK19P	Artery_Coronary	Uterus	 0.7396
ENSG00000250535.1:STK19P	Brain_Amygdala	Uterus	 0.6783
ENSG00000250535.1:STK19P	Brain_Anterior_cingulate_cortex_BA24	Uterus	 0.5047
ENSG00000250535.1:STK19P	Brain_Caudate_basal_ganglia	Uterus	 0.7178
ENSG00000250535.1:STK19P	Brain_Cerebellar_Hemisphere	Uterus	 0.8255
ENSG00000250535.1:STK19P	Brain_Cerebellum	Uterus	 0.8394
ENSG00000250535.1:STK19P	Brain_Cortex	Uterus	 0.6860
ENSG00000250535.1:STK19P	Brain_Frontal_Cortex_BA9	Uterus	 0.6194
ENSG00000250535.1:STK19P	Brain_Hippocampus	Uterus	 0.6204
ENSG00000250535.1:STK19P	Brain_Hypothalamus	Uterus	 0.6528
ENSG00000250535.1:STK19P	Brain_Nucleus_accumbens_basal_ganglia	Uterus	 0.7270
ENSG00000250535.1:STK19P	Brain_Putamen_basal_ganglia	Uterus	 0.6502
ENSG00000250535.1:STK19P	Breast_Mammary_Tissue	Uterus	 0.8903
ENSG00000250535.1:STK19P	Colon_Sigmoid	Uterus	 0.8984
ENSG00000250535.1:STK19P	Colon_Transverse	Uterus	 0.7198
ENSG00000250535.1:STK19P	Esophagus_Gastroesophageal_Junction	Uterus	 0.8014
ENSG00000250535.1:STK19P	Esophagus_Mucosa	Uterus	 0.6853
ENSG00000250535.1:STK19P	Esophagus_Muscularis	Uterus	 0.8381
ENSG00000250535.1:STK19P	Heart_Atrial_Appendage	Uterus	 0.7562
ENSG00000250535.1:STK19P	Heart_Left_Ventricle	Uterus	 0.6659
ENSG00000250535.1:STK19P	Liver	Uterus	 0.6611
ENSG00000250535.1:STK19P	Lung	Uterus	 0.6665
ENSG00000250535.1:STK19P	Nerve_Tibial	Uterus	 0.8859
ENSG00000250535.1:STK19P	Pituitary	Uterus	 0.7057
ENSG00000250535.1:STK19P	Prostate	Uterus	 0.7343
ENSG00000250535.1:STK19P	Skin_Not_Sun_Exposed_Suprapubic	Uterus	 0.6045
ENSG00000250535.1:STK19P	Spleen	Uterus	 0.6476
ENSG00000250535.1:STK19P	Stomach	Uterus	 0.5908
ENSG00000250535.1:STK19P	Testis	Uterus	 0.8057
ENSG00000250535.1:STK19P	Adipose_Visceral_Omentum	Vagina	 0.5064
ENSG00000250535.1:STK19P	Adrenal_Gland	Vagina	-0.0176
ENSG00000250535.1:STK19P	Artery_Aorta	Vagina	 0.7129
ENSG00000250535.1:STK19P	Artery_Coronary	Vagina	 0.6284
ENSG00000250535.1:STK19P	Brain_Amygdala	Vagina	 0.5663
ENSG00000250535.1:STK19P	Brain_Anterior_cingulate_cortex_BA24	Vagina	 0.4981
ENSG00000250535.1:STK19P	Brain_Caudate_basal_ganglia	Vagina	 0.6189
ENSG00000250535.1:STK19P	Brain_Cerebellar_Hemisphere	Vagina	 0.4076
ENSG00000250535.1:STK19P	Brain_Cerebellum	Vagina	 0.6044
ENSG00000250535.1:STK19P	Brain_Cortex	Vagina	 0.6704
ENSG00000250535.1:STK19P	Brain_Frontal_Cortex_BA9	Vagina	 0.5378
ENSG00000250535.1:STK19P	Brain_Hippocampus	Vagina	 0.5250
ENSG00000250535.1:STK19P	Brain_Hypothalamus	Vagina	 0.4188
